Location,Function,Intent,Generics,Subtype,Regular,Ignored,Unknown
/usr/include/pthread.h:972:12,pthread_rwlock_destroy,Ignored,0,0,0,0,0
/usr/include/x86_64-linux-gnu/bits/mathcalls.h:416:1 <Spelling=/usr/include/x86_64-linux-gnu/bits/mathcalls.h:416:20>,totalordermag,Ignored,0,0,0,0,0
/usr/include/pthread.h:951:12 <Spelling=/usr/include/pthread.h:951:28>,pthread_mutexattr_setrobust_np,Ignored,0,0,0,0,0
/usr/include/curses.h:1062:31 <Spelling=<scratch space>:223:1>,termname_sp,Ignored,0,0,0,0,0
/usr/include/pwd.h:169:12,fgetpwent_r,Ignored,0,0,0,0,0
/usr/include/pwd.h:139:12,getpwent_r,Ignored,0,0,0,0,0
/usr/include/pthread.h:924:12,pthread_mutexattr_setprioceiling,Ignored,0,0,0,0,0
/usr/include/x86_64-linux-gnu/bits/mathcalls.h:421:1 <Spelling=<scratch space>:221:1>,getpayloadf64x,Ignored,0,0,0,0,0
/usr/include/pthread.h:441:12,pthread_setschedparam,Ignored,0,0,0,0,0
/usr/include/curses.h:1048:28 <Spelling=<scratch space>:209:1>,slk_attrset_sp,Ignored,0,0,0,0,0
/usr/include/pthread.h:840:12,pthread_mutex_getprioceiling,Ignored,0,0,0,0,0
/usr/include/wchar.h:493:15,wcstod_l,Ignored,0,0,0,0,0
/usr/include/x86_64-linux-gnu/bits/mathcalls.h:310:1 <Spelling=<scratch space>:190:1>,remquof,Ignored,0,0,0,0,0
/usr/include/pthread.h:308:12,pthread_attr_setguardsize,Ignored,0,0,0,0,0
/usr/include/pthread.h:918:12,pthread_mutexattr_getprioceiling,Ignored,0,0,0,0,0
/usr/include/pthread.h:732:13,__pthread_register_cancel_defer,Ignored,0,0,0,0,0
/usr/include/x86_64-linux-gnu/bits/getopt_ext.h:70:12,getopt_long_only,Ignored,0,0,0,0,0
/usr/include/curses.h:744:33,newterm,Ignored,0,0,0,0,0
/usr/include/x86_64-linux-gnu/bits/cpu-set.h:120:13,__sched_cpufree,Ignored,0,0,0,0,0
/usr/include/pthread.h:494:12,pthread_getaffinity_np,Ignored,0,0,0,0,0
/usr/include/x86_64-linux-gnu/bits/mathcalls.h:252:1 <Spelling=<scratch space>:209:1>,__lgamma_r,Ignored,0,0,0,0,0
/usr/include/stdio.h:300:14,fopencookie,Ignored,0,0,0,0,0
/usr/include/pthread.h:1308:12,pthread_setspecific,Ignored,0,0,0,0,0
/usr/include/pthread.h:432:12,pthread_getattr_np,Ignored,0,0,0,0,0
/usr/include/x86_64-linux-gnu/bits/mathcalls.h:427:1 <Spelling=/usr/include/x86_64-linux-gnu/bits/mathcalls.h:427:20>,setpayloadsig,Ignored,0,0,0,0,0
/usr/include/wchar.h:718:12 <Spelling=/usr/include/wchar.h:718:28>,vswscanf,Ignored,0,0,0,0,0
/usr/include/pthread.h:463:12,pthread_setname_np,Ignored,0,0,0,0,0
rcfile.c:738:6,is_universal,Ignored,0,0,0,1,1
/usr/include/wchar.h:101:17,wcsncat,Ignored,0,0,0,0,0
/usr/include/pthread.h:935:12 <Spelling=/usr/include/pthread.h:935:28>,pthread_mutexattr_getrobust_np,Ignored,0,0,0,0,0
/usr/include/curses.h:1013:28 <Spelling=<scratch space>:174:1>,halfdelay_sp,Ignored,0,0,0,0,0
/usr/include/string.h:286:14,strchrnul,Ignored,0,0,0,0,0
/usr/include/pthread.h:387:12,pthread_attr_setstack,Ignored,0,0,0,0,0
/usr/include/unistd.h:378:16,write,Ignored,0,0,0,0,0
/usr/include/pthread.h:333:12,pthread_attr_getinheritsched,Ignored,0,0,0,0,0
/usr/include/stdlib.h:646:14,secure_getenv,Ignored,0,0,0,0,0
/usr/include/curses.h:1775:28,mvwaddnwstr,Ignored,0,0,0,0,0
/usr/include/pthread.h:288:12,pthread_attr_destroy,Ignored,0,0,0,0,0
/usr/include/pthread.h:233:12,pthread_timedjoin_np,Ignored,0,0,0,0,0
/usr/include/curses.h:1059:28 <Spelling=<scratch space>:220:1>,slk_touch_sp,Ignored,0,0,0,0,0
/usr/include/pthread.h:219:12,pthread_join,Ignored,0,0,0,0,0
/usr/include/x86_64-linux-gnu/bits/mathcalls.h:79:1 <Spelling=<scratch space>:302:1>,sincosf32,Ignored,0,0,0,0,0
/usr/include/pthread.h:292:12,pthread_attr_getdetachstate,Ignored,0,0,0,0,0
/usr/include/time.h:116:15,strftime_l,Ignored,0,0,0,0,0
/usr/include/stdio.h:154:12,rename,Ignored,0,0,0,0,0
/usr/include/pthread.h:329:12,pthread_attr_setschedpolicy,Ignored,0,0,0,0,0
/usr/include/time.h:179:14,asctime,Ignored,0,0,0,0,0
/usr/include/time.h:107:14,strptime,Ignored,0,0,0,0,0
/usr/include/x86_64-linux-gnu/bits/mathcalls.h:416:1 <Spelling=<scratch space>:240:1>,totalordermagl,Ignored,0,0,0,0,0
/usr/include/time.h:100:15,strftime,Ignored,0,0,0,0,0
/usr/include/x86_64-linux-gnu/bits/getopt_core.h:91:12,getopt,Ignored,0,0,0,0,0
/usr/include/wchar.h:293:12,mbsinit,Ignored,0,0,0,0,0
/usr/include/x86_64-linux-gnu/bits/mathcalls.h:98:1 <Spelling=<scratch space>:296:1>,__frexpf64,Ignored,0,0,0,0,0
prompt.c:623:13,acquire_an_answer.$3,Ignored,0,0,0,0,0
/usr/include/pthread.h:745:13,__pthread_unregister_cancel_restore,Ignored,0,0,0,0,0
/usr/include/pthread.h:373:12,pthread_attr_setstacksize,Ignored,0,0,0,0,0
/usr/include/curses.h:1742:28,getn_wstr,Ignored,0,0,0,0,0
/usr/include/x86_64-linux-gnu/bits/time.h:78:12,clock_adjtime,Ignored,0,0,0,0,0
/usr/include/curses.h:858:28,winchstr,Ignored,0,0,0,0,0
/usr/include/curses.h:893:31,tparm,Ignored,0,0,0,0,0
/usr/include/string.h:489:14,__stpcpy,Ignored,0,0,0,0,0
/usr/include/pthread.h:835:12,pthread_mutex_unlock,Ignored,0,0,0,0,0
/usr/include/sched.h:58:12,sched_getparam,Ignored,0,0,0,0,0
/usr/include/time.h:326:12,clock_getcpuclockid,Ignored,0,0,0,0,0
/usr/include/x86_64-linux-gnu/bits/sched.h:82:12,clone,Ignored,0,0,0,0,0
/usr/include/curses.h:1037:28 <Spelling=<scratch space>:198:1>,raw_sp,Ignored,0,0,0,0,0
/usr/include/pthread.h:211:13,pthread_exit,Ignored,0,0,0,0,0
/usr/include/pthread.h:817:12,pthread_mutex_clocklock,Ignored,0,0,0,0,0
/usr/include/x86_64-linux-gnu/bits/mathcalls.h:79:1 <Spelling=<scratch space>:318:1>,__sincosf,Ignored,0,0,0,0,0
/usr/include/pthread.h:1121:12,pthread_cond_signal,Ignored,0,0,0,0,0
/usr/include/curses.h:1036:29 <Spelling=<scratch space>:197:1>,qiflush_sp,Ignored,0,0,0,0,0
/usr/include/curses.h:679:28,instr,Ignored,0,0,0,0,0
/usr/include/x86_64-linux-gnu/bits/mathcalls.h:252:1 <Spelling=<scratch space>:87:1>,__lgammaf64_r,Ignored,0,0,0,0,0
/usr/include/x86_64-linux-gnu/bits/mathcalls.h:411:1 <Spelling=<scratch space>:207:1>,totalorderf32x,Ignored,0,0,0,0,0
/usr/include/curses.h:680:28,intrflush,Ignored,0,0,0,0,0
/usr/include/pthread.h:1145:12,pthread_cond_timedwait,Ignored,0,0,0,0,0
/usr/include/curses.h:1762:28,mvhline_set,Ignored,0,0,0,0,0
/usr/include/x86_64-linux-gnu/bits/mathcalls.h:370:1 <Spelling=<scratch space>:204:1>,canonicalizel,Ignored,0,0,0,0,0
/usr/include/wchar.h:429:17,wcstol,Ignored,0,0,0,0,0
/usr/include/x86_64-linux-gnu/bits/mathcalls.h:416:1 <Spelling=<scratch space>:208:1>,totalordermagf32x,Ignored,0,0,0,0,0
/usr/include/wchar.h:397:17,wcstof32,Ignored,0,0,0,0,0
/usr/include/pwd.h:146:12,getpwuid_r,Ignored,0,0,0,0,0
/usr/include/wchar.h:372:12,wcswidth,Ignored,0,0,0,0,0
rcfile.c:850:6,is_universal.$0,Ignored,0,0,0,0,0
/usr/include/wchar.h:165:17,wcschr,Ignored,0,0,0,0,0
/usr/include/wchar.h:202:17,wcspbrk,Ignored,0,0,0,0,0
/usr/include/x86_64-linux-gnu/sys/stat.h:411:12,mknodat,Ignored,0,0,0,0,0
/usr/include/curses.h:1741:28,getcchar,Ignored,0,0,0,0,0
/usr/include/curses.h:1810:28,wgetn_wstr,Ignored,0,0,0,0,0
/usr/include/stdio.h:471:12,vsscanf,Ignored,0,0,0,0,0
/usr/include/stdio.h:760:12,fgetpos,Ignored,0,0,0,0,0
/usr/include/wchar.h:497:14,wcstof_l,Ignored,0,0,0,0,0
/usr/include/curses.h:850:28,wechochar,Ignored,0,0,0,0,0
/usr/include/curses.h:1749:28,ins_wch,Ignored,0,0,0,0,0
/usr/include/curses.h:1038:28 <Spelling=<scratch space>:199:1>,reset_prog_mode_sp,Ignored,0,0,0,0,0
/usr/include/pthread.h:319:12,pthread_attr_setschedparam,Ignored,0,0,0,0,0
/usr/include/dirent.h:278:12,scandir64,Ignored,0,0,0,0,0
/usr/include/curses.h:771:28,ripoffline,Ignored,0,0,0,0,0
/usr/include/strings.h:68:14,index,Ignored,0,0,0,0,0
rcfile.c:167:3,fprintf,Ignored,0,0,0,0,0
/usr/include/wchar.h:131:12,wcscoll,Ignored,0,0,0,0,0
/usr/include/stdlib.h:617:12,on_exit,Ignored,0,0,0,0,0
/usr/include/curses.h:968:29,is_nodelay,Ignored,0,0,0,0,0
/usr/include/pthread.h:1246:12,pthread_spin_unlock,Ignored,0,0,0,0,0
/usr/include/pthread.h:786:12,pthread_mutex_destroy,Ignored,0,0,0,0,0
/usr/include/wchar.h:465:31,wcstouq,Ignored,0,0,0,0,0
/usr/include/wchar.h:501:20,wcstold_l,Ignored,0,0,0,0,0
/usr/include/strings.h:34:12,bcmp,Ignored,0,0,0,0,0
/usr/include/dirent.h:315:12,scandirat64,Ignored,0,0,0,0,0
/usr/include/unistd.h:398:16,pwrite,Ignored,0,0,0,0,0
/usr/include/curses.h:1014:29 <Spelling=<scratch space>:175:1>,has_colors_sp,Ignored,0,0,0,0,0
/usr/include/stdlib.h:610:12,at_quick_exit,Ignored,0,0,0,0,0
/usr/include/stdlib.h:300:14,strtof_l,Ignored,0,0,0,0,0
/usr/include/unistd.h:1038:12,truncate64,Ignored,0,0,0,0,0
/usr/include/curses.h:1045:28 <Spelling=<scratch space>:206:1>,scr_set_sp,Ignored,0,0,0,0,0
/usr/include/stdlib.h:193:31,strtouq,Ignored,0,0,0,0,0
/usr/include/curses.h:1084:28 <Spelling=<scratch space>:245:1>,keyok_sp,Ignored,0,0,0,0,0
/usr/include/stdio.h:635:18,getdelim,Ignored,0,0,0,0,0
/usr/include/stdlib.h:416:14,setstate,Ignored,0,0,0,0,0
/usr/include/curses.h:841:28,wborder,Ignored,0,0,0,0,0
/usr/include/stdio.h:393:12,__asprintf,Ignored,0,0,0,0,0
/usr/include/curses.h:687:28,leaveok,Ignored,0,0,0,0,0
/usr/include/fcntl.h:237:12,creat64,Ignored,0,0,0,0,0
/usr/include/stdlib.h:602:12,atexit,Ignored,0,0,0,0,0
/usr/include/stdlib.h:124:14,strtof,Ignored,0,0,0,0,0
/usr/include/x86_64-linux-gnu/bits/mathcalls.h:421:1 <Spelling=<scratch space>:209:1>,__getpayloadf64,Ignored,0,0,0,0,0
/usr/include/regex.h:562:20,re_compile_pattern,Ignored,0,0,0,0,0
/usr/include/stdlib.h:188:22,strtoq,Ignored,0,0,0,0,0
/usr/include/stdlib.h:886:14,fcvt,Ignored,0,0,0,0,0
/usr/include/curses.h:809:28,touchline,Ignored,0,0,0,0,0
/usr/include/curses.h:1030:28 <Spelling=<scratch space>:191:1>,nocbreak_sp,Ignored,0,0,0,0,0
/usr/include/curses.h:1066:29 <Spelling=<scratch space>:227:1>,use_tioctl_sp,Ignored,0,0,0,0,0
/usr/include/stdio.h:592:14,fgets,Ignored,0,0,0,0,0
/usr/include/stdio.h:723:13,rewind,Ignored,0,0,0,0,0
/usr/include/signal.h:333:12,sigaltstack,Ignored,0,0,0,0,0
/usr/include/regex.h:606:17,re_match_2,Ignored,0,0,0,0,0
/usr/include/string.h:496:14,__stpncpy,Ignored,0,0,0,0,0
/usr/include/stdlib.h:910:12,ecvt_r,Ignored,0,0,0,0,0
/usr/include/sched.h:61:12,sched_setscheduler,Ignored,0,0,0,0,0
/usr/include/curses.h:1731:28,addwstr,Ignored,0,0,0,0,0
/usr/include/signal.h:304:12,sigreturn,Ignored,0,0,0,0,0
/usr/include/stdio.h:645:18,getline,Ignored,0,0,0,0,0
/usr/include/curses.h:678:28,insstr,Ignored,0,0,0,0,0
/usr/include/curses.h:877:28,wstandend,Ignored,0,0,0,0,0
/usr/include/curses.h:1813:28,win_wchnstr,Ignored,0,0,0,0,0
/usr/include/string.h:413:15,strnlen,Ignored,0,0,0,0,0
/usr/include/x86_64-linux-gnu/bits/mathcalls.h:79:1 <Spelling=/usr/include/x86_64-linux-gnu/bits/mathcalls.h:79:22>,sincos,Ignored,0,0,0,0,0
nano.c:1434:6,wanted_to_move,Ignored,0,0,0,1,1
/usr/include/stdlib.h:438:12,srandom_r,Ignored,0,0,0,0,0
/usr/include/curses.h:732:28,mvwinnstr,Ignored,0,0,0,0,0
/usr/include/stdlib.h:221:12,strfroml,Ignored,0,0,0,0,0
/usr/include/wchar.h:213:17,wcsstr,Ignored,0,0,0,0,0
/usr/include/string.h:361:14,__strtok_r,Ignored,0,0,0,0,0
/usr/include/wchar.h:442:22,wcstoll,Ignored,0,0,0,0,0
/usr/include/curses.h:1745:28,in_wchnstr,Ignored,0,0,0,0,0
/usr/include/stdlib.h:841:13,qsort_r,Ignored,0,0,0,0,0
/usr/include/strings.h:128:12,strcasecmp_l,Ignored,0,0,0,0,0
/usr/include/stdio.h:265:14,freopen,Ignored,0,0,0,0,0
/usr/include/unistd.h:1026:12,truncate,Ignored,0,0,0,0,0
/usr/include/curses.h:707:28,mvinnstr,Ignored,0,0,0,0,0
/usr/include/stdlib.h:374:1 <Spelling=/usr/include/stdlib.h:374:8>,atoll,Ignored,0,0,0,0,0
/usr/include/string.h:389:14,memmem,Ignored,0,0,0,0,0
/usr/include/stdio.h:632:18,__getdelim,Ignored,0,0,0,0,0
/usr/include/stdlib.h:512:12,nrand48_r,Ignored,0,0,0,0,0
/usr/include/curses.h:695:28,mvaddstr,Ignored,0,0,0,0,0
/usr/include/pthread.h:1213:12,pthread_condattr_getclock,Ignored,0,0,0,0,0
/usr/include/stdio.h:741:16,ftello,Ignored,0,0,0,0,0
/usr/include/unistd.h:847:12,symlinkat,Ignored,0,0,0,0,0
/usr/include/x86_64-linux-gnu/bits/mathcalls.h:411:1 <Spelling=<scratch space>:211:1>,totalorderf32,Ignored,0,0,0,0,0
/usr/include/wchar.h:358:15,wcsnrtombs,Ignored,0,0,0,0,0
/usr/include/curses.h:854:28,wgetstr,Ignored,0,0,0,0,0
/usr/include/unistd.h:825:12,linkat,Ignored,0,0,0,0,0
/usr/include/wchar.h:412:18,wcstof32x,Ignored,0,0,0,0,0
/usr/include/stdlib.h:569:14,reallocarray,Ignored,0,0,0,0,0
/usr/include/wchar.h:109:12,wcsncmp,Ignored,0,0,0,0,0
/usr/include/wchar.h:106:12,wcscmp,Ignored,0,0,0,0,0
/usr/include/curses.h:888:28,tigetnum,Ignored,0,0,0,0,0
/usr/include/wchar.h:122:12,wcscasecmp_l,Ignored,0,0,0,0,0
/usr/include/pthread.h:1230:12,pthread_spin_init,Ignored,0,0,0,0,0
/usr/include/curses.h:1024:28 <Spelling=<scratch space>:185:1>,mvcur_sp,Ignored,0,0,0,0,0
/usr/include/stdlib.h:141:17,strtof32,Ignored,0,0,0,0,0
/usr/include/wchar.h:259:12,wmemcmp,Ignored,0,0,0,0,0
/usr/include/string.h:499:14,stpncpy,Ignored,0,0,0,0,0
/usr/include/stdio.h:403:12,vdprintf,Ignored,0,0,0,0,0
/usr/include/curses.h:1736:28,echo_wchar,Ignored,0,0,0,0,0
/usr/include/unistd.h:503:12,lchown,Ignored,0,0,0,0,0
/usr/include/stdlib.h:738:14,mkdtemp,Ignored,0,0,0,0,0
/usr/include/stdlib.h:159:18,strtof32x,Ignored,0,0,0,0,0
/usr/include/curses.h:645:33,dupwin,Ignored,0,0,0,0,0
/usr/include/wchar.h:114:12,wcscasecmp,Ignored,0,0,0,0,0
/usr/include/stdlib.h:586:12,posix_memalign,Ignored,0,0,0,0,0
/usr/include/wchar.h:518:17,wcstof64_l,Ignored,0,0,0,0,0
/usr/include/stdio.h:853:12,obstack_printf,Ignored,0,0,0,0,0
/usr/include/curses.h:1728:28,add_wchnstr,Ignored,0,0,0,0,0
/usr/include/x86_64-linux-gnu/bits/stdio.h:118:1,getline,Ignored,0,0,0,0,0
/usr/include/stdlib.h:345:18,strtof64x_l,Ignored,0,0,0,0,0
/usr/include/curses.h:861:28,winsdelln,Ignored,0,0,0,0,0
/usr/include/wchar.h:636:12,fwscanf,Ignored,0,0,0,0,0
/usr/include/stdlib.h:317:17,strtof32_l,Ignored,0,0,0,0,0
/usr/include/unistd.h:977:12,chroot,Ignored,0,0,0,0,0
/usr/include/stdio.h:222:14,tempnam,Ignored,0,0,0,0,0
/usr/include/x86_64-linux-gnu/bits/fcntl-linux.h:462:12,open_by_handle_at,Ignored,0,0,0,0,0
/usr/include/unistd.h:838:16,readlink,Ignored,0,0,0,0,0
/usr/include/string.h:527:14,basename,Ignored,0,0,0,0,0
/usr/include/curses.h:1819:28,winwstr,Ignored,0,0,0,0,0
/usr/include/wctype.h:137:18,wctrans_l,Ignored,0,0,0,0,0
/usr/include/stdio.h:549:12,fputc,Ignored,0,0,0,0,0
/usr/include/x86_64-linux-gnu/bits/mathcalls.h:98:1 <Spelling=<scratch space>:290:1>,__frexpf32x,Ignored,0,0,0,0,0
/usr/include/wchar.h:478:26,wcstoul_l,Ignored,0,0,0,0,0
/usr/include/wchar.h:272:17,wmemset,Ignored,0,0,0,0,0
/usr/include/stdio.h:314:14,open_memstream,Ignored,0,0,0,0,0
/usr/include/x86_64-linux-gnu/sys/stat.h:404:12,mknod,Ignored,0,0,0,0,0
/usr/include/unistd.h:760:12,getresgid,Ignored,0,0,0,0,0
/usr/include/curses.h:617:28,attr_set,Ignored,0,0,0,0,0
/usr/include/dirent.h:183:12,readdir_r,Ignored,0,0,0,0,0
/usr/include/x86_64-linux-gnu/bits/fcntl-linux.h:454:12,name_to_handle_at,Ignored,0,0,0,0,0
/usr/include/curses.h:1065:29 <Spelling=<scratch space>:226:1>,use_env_sp,Ignored,0,0,0,0,0
/usr/include/strings.h:42:13,bzero,Ignored,0,0,0,0,0
/usr/include/stdlib.h:727:12,mkstemps64,Ignored,0,0,0,0,0
/usr/include/stdlib.h:769:12,mkostemps,Ignored,0,0,0,0,0
/usr/include/stdio.h:661:12,puts,Ignored,0,0,0,0,0
/usr/include/unistd.h:919:12,sethostname,Ignored,0,0,0,0,0
/usr/include/pthread.h:1264:12,pthread_barrier_wait,Ignored,0,0,0,0,0
/usr/include/string.h:120:14,rawmemchr,Ignored,0,0,0,0,0
/usr/include/pthread.h:446:12,pthread_getschedparam,Ignored,0,0,0,0,0
/usr/include/unistd.h:803:12,ttyname_r,Ignored,0,0,0,0,0
/usr/include/stdlib.h:502:12,drand48_r,Ignored,0,0,0,0,0
/usr/include/curses.h:1046:28 <Spelling=<scratch space>:207:1>,slk_attroff_sp,Ignored,0,0,0,0,0
browser.c:104:2,qsort.$3,Ignored,0,0,0,0,0
/usr/include/x86_64-linux-gnu/bits/mathcalls.h:421:1 <Spelling=<scratch space>:271:1>,getpayloadf,Ignored,0,0,0,0,0
/usr/include/stdio.h:338:13,setbuffer,Ignored,0,0,0,0,0
/usr/include/curses.h:1769:28,mvins_wstr,Ignored,0,0,0,0,0
/usr/include/curses.h:1005:28 <Spelling=<scratch space>:166:1>,doupdate_sp,Ignored,0,0,0,0,0
/usr/include/curses.h:834:28,wattrset,Ignored,0,0,0,0,0
/usr/include/curses.h:952:28,use_screen,Ignored,0,0,0,0,0
/usr/include/wchar.h:595:12,fwprintf,Ignored,0,0,0,0,0
browser.c:326:13,do_prompt.$3,Ignored,0,0,0,0,0
/usr/include/curses.h:1068:28 <Spelling=<scratch space>:229:1>,vidputs_sp,Ignored,0,0,0,0,0
/usr/include/stdlib.h:892:14,gcvt,Ignored,0,0,0,0,0
/usr/include/curses.h:607:28,addchnstr,Ignored,0,0,0,0,0
/usr/include/stdlib.h:904:14,qgcvt,Ignored,0,0,0,0,0
/usr/include/curses.h:1074:28 <Spelling=<scratch space>:235:1>,extended_color_content_sp,Ignored,0,0,0,0,0
/usr/include/wchar.h:383:14,wcstof,Ignored,0,0,0,0,0
/usr/include/stdlib.h:930:12,mblen,Ignored,0,0,0,0,0
/usr/include/stdlib.h:181:26,strtoul,Ignored,0,0,0,0,0
/usr/include/curses.h:1796:28,vid_puts,Ignored,0,0,0,0,0
/usr/include/stdlib.h:956:12,rpmatch,Ignored,0,0,0,0,0
/usr/include/curses.h:1776:28,mvwaddwstr,Ignored,0,0,0,0,0
/usr/include/stdio.h:856:12,obstack_vprintf,Ignored,0,0,0,0,0
/usr/include/x86_64-linux-gnu/bits/stdlib-float.h:25:1 <Spelling=/usr/include/x86_64-linux-gnu/bits/stdlib-float.h:25:8>,atof,Ignored,0,0,0,0,0
/usr/include/curses.h:810:28,touchwin,Ignored,0,0,0,0,0
/usr/include/strings.h:96:14,rindex,Ignored,0,0,0,0,0
/usr/include/curses.h:692:28,mvaddchnstr,Ignored,0,0,0,0,0
/usr/include/stdio.h:158:12,renameat,Ignored,0,0,0,0,0
/usr/include/wchar.h:661:12 <Spelling=/usr/include/wchar.h:661:24>,wscanf,Ignored,0,0,0,0,0
/usr/include/curses.h:616:28,attr_on,Ignored,0,0,0,0,0
/usr/include/pthread.h:888:12,pthread_mutexattr_setpshared,Ignored,0,0,0,0,0
/usr/include/fcntl.h:227:12,creat,Ignored,0,0,0,0,0
/usr/include/stdio.h:170:12,renameat2,Ignored,0,0,0,0,0
/usr/include/curses.h:1780:28,mvwhline_set,Ignored,0,0,0,0,0
/usr/include/strings.h:133:12,strncasecmp_l,Ignored,0,0,0,0,0
/usr/include/stdlib.h:664:12,unsetenv,Ignored,0,0,0,0,0
/usr/include/stdio.h:718:17,ftell,Ignored,0,0,0,0,0
/usr/include/stdlib.h:797:14,canonicalize_file_name,Ignored,0,0,0,0,0
/usr/include/stdio.h:152:12,remove,Ignored,0,0,0,0,0
/usr/include/stdio.h:286:14,freopen64,Ignored,0,0,0,0,0
/usr/include/curses.h:903:28,getattrs,Ignored,0,0,0,0,0
/usr/include/stdio.h:350:12,fprintf,Ignored,0,0,0,0,0
/usr/include/wchar.h:182:17,wcschrnul,Ignored,0,0,0,0,0
/usr/include/curses.h:731:28,mvwinchstr,Ignored,0,0,0,0,0
/usr/include/stdio.h:581:12,getw,Ignored,0,0,0,0,0
/usr/include/wchar.h:488:31,wcstoull_l,Ignored,0,0,0,0,0
/usr/include/string.h:166:15,strxfrm,Ignored,0,0,0,0,0
/usr/include/curses.h:862:28,winsertln,Ignored,0,0,0,0,0
/usr/include/curses.h:1023:31 <Spelling=<scratch space>:184:1>,longname_sp,Ignored,0,0,0,0,0
/usr/include/stdio.h:467:12,vscanf,Ignored,0,0,0,0,0
/usr/include/curses.h:1019:28 <Spelling=<scratch space>:180:1>,intrflush_sp,Ignored,0,0,0,0,0
/usr/include/curses.h:1044:28 <Spelling=<scratch space>:205:1>,scr_restore_sp,Ignored,0,0,0,0,0
/usr/include/stdio.h:615:14,fgets_unlocked,Ignored,0,0,0,0,0
/usr/include/stdio.h:655:12,fputs,Ignored,0,0,0,0,0
/usr/include/stdio.h:675:15,fread,Ignored,0,0,0,0,0
/usr/include/stdlib.h:201:22,strtoll,Ignored,0,0,0,0,0
/usr/include/stdlib.h:324:17,strtof64_l,Ignored,0,0,0,0,0
/usr/include/x86_64-linux-gnu/bits/stdio.h:39:1,vprintf,Ignored,0,0,0,0,0
/usr/include/unistd.h:851:16,readlinkat,Ignored,0,0,0,0,0
/usr/include/pthread.h:882:12,pthread_mutexattr_getpshared,Ignored,0,0,0,0,0
/usr/include/stdio.h:691:12,fputs_unlocked,Ignored,0,0,0,0,0
/usr/include/stdio.h:239:12,fflush_unlocked,Ignored,0,0,0,0,0
/usr/include/stdio.h:780:18,ftello64,Ignored,0,0,0,0,0
/usr/include/wchar.h:788:15,ungetwc,Ignored,0,0,0,0,0
/usr/include/curses.h:632:28,color_set,Ignored,0,0,0,0,0
/usr/include/stdlib.h:518:12,mrand48_r,Ignored,0,0,0,0,0
/usr/include/curses.h:783:33,set_term,Ignored,0,0,0,0,0
/usr/include/wchar.h:664:12 <Spelling=/usr/include/wchar.h:664:28>,swscanf,Ignored,0,0,0,0,0
/usr/include/wchar.h:688:12,vfwscanf,Ignored,0,0,0,0,0
/usr/include/curses.h:711:28,mvinstr,Ignored,0,0,0,0,0
/usr/include/wchar.h:780:12,fputws,Ignored,0,0,0,0,0
/usr/include/signal.h:247:12,sigpending,Ignored,0,0,0,0,0
/usr/include/wchar.h:700:12,vswscanf,Ignored,0,0,0,0,0
/usr/include/curses.h:714:28,mvscanw,Ignored,0,0,0,0,0
/usr/include/wchar.h:711:12 <Spelling=/usr/include/wchar.h:711:24>,vfwscanf,Ignored,0,0,0,0,0
/usr/include/wchar.h:715:12 <Spelling=/usr/include/wchar.h:715:24>,vwscanf,Ignored,0,0,0,0,0
/usr/include/unistd.h:832:12,symlink,Ignored,0,0,0,0,0
/usr/include/x86_64-linux-gnu/bits/mathcalls.h:98:1 <Spelling=<scratch space>:292:1>,__frexpf64x,Ignored,0,0,0,0,0
/usr/include/wchar.h:745:15,getwc,Ignored,0,0,0,0,0
/usr/include/stdlib.h:285:22,strtoll_l,Ignored,0,0,0,0,0
/usr/include/curses.h:696:28,mvchgat,Ignored,0,0,0,0,0
/usr/include/signal.h:240:12,sigsuspend,Ignored,0,0,0,0,0
/usr/include/curses.h:1041:28 <Spelling=<scratch space>:202:1>,ripoffline_sp,Ignored,0,0,0,0,0
/usr/include/wchar.h:759:15,putwc,Ignored,0,0,0,0,0
/usr/include/wchar.h:816:15,fputwc_unlocked,Ignored,0,0,0,0,0
/usr/include/pthread.h:521:12,pthread_setcancelstate,Ignored,0,0,0,0,0
/usr/include/curses.h:706:28,mvinchstr,Ignored,0,0,0,0,0
/usr/include/x86_64-linux-gnu/bits/mathcalls.h:310:1 <Spelling=/usr/include/x86_64-linux-gnu/bits/mathcalls.h:310:13>,remquo,Ignored,0,0,0,0,0
/usr/include/wchar.h:657:12 <Spelling=/usr/include/wchar.h:657:24>,fwscanf,Ignored,0,0,0,0,0
/usr/include/curses.h:1033:29 <Spelling=<scratch space>:194:1>,noqiflush_sp,Ignored,0,0,0,0,0
/usr/include/stdlib.h:791:12,system,Ignored,0,0,0,0,0
/usr/include/wchar.h:825:15,putwc_unlocked,Ignored,0,0,0,0,0
/usr/include/wchar.h:844:12,fputws_unlocked,Ignored,0,0,0,0,0
/usr/include/curses.h:1049:31 <Spelling=<scratch space>:210:1>,slk_attr_sp,Ignored,0,0,0,0,0
/usr/include/sched.h:54:12,sched_setparam,Ignored,0,0,0,0,0
/usr/include/wchar.h:859:15,wcsftime_l,Ignored,0,0,0,0,0
/usr/include/curses.h:1801:28,waddnwstr,Ignored,0,0,0,0,0
/usr/include/fcntl.h:191:12,open64,Ignored,0,0,0,0,0
/usr/include/curses.h:1078:28 <Spelling=<scratch space>:239:1>,find_pair_sp,Ignored,0,0,0,0,0
